timestamp,user,image_file,true_region,prompt_type,selected_region,is_correct
2025-12-09 05:01:50,Kato,shiga_simple_005.png,shiga,simple,saitama,0
2025-12-09 05:01:53,Kato,saga_complex_008.png,saga,complex,saga,1
2025-12-09 05:01:57,Kato,saga_complex_003.png,saga,complex,saga,1
2025-12-09 05:02:01,Kato,osaka_complex_007.png,osaka,complex,osaka,1
2025-12-09 05:02:04,Kato,saitama_complex_010.png,saitama,complex,saitama,1
2025-12-09 05:02:15,Kato,saga_simple_009.png,saga,simple,saitama,0
2025-12-09 05:02:20,Kato,shiga_complex_005.png,shiga,complex,shiga,1
2025-12-09 05:02:22,Kato,saitama_simple_009.png,saitama,simple,saitama,1
2025-12-09 05:02:24,Kato,saga_complex_010.png,saga,complex,saga,1
2025-12-09 05:02:26,Kato,saga_simple_002.png,saga,simple,saitama,0
2025-12-09 05:02:30,Kato,miyazaki_simple_005.png,miyazaki,simple,miyazaki,1
2025-12-09 05:02:36,Kato,nara_simple_006.png,nara,simple,osaka,0
2025-12-09 05:02:46,Kato,saitama_simple_010.png,saitama,simple,saitama,1
2025-12-09 05:02:56,Kato,shiga_complex_010.png,shiga,complex,saga,0
2025-12-09 05:02:59,Kato,saga_simple_006.png,saga,simple,saitama,0
2025-12-09 05:03:05,Kato,nara_simple_009.png,nara,simple,miyazaki,0
2025-12-09 05:03:15,Kato,miyazaki_complex_003.png,miyazaki,complex,nara,0
2025-12-09 05:03:21,Kato,saitama_complex_001.png,saitama,complex,saga,0
2025-12-09 05:03:24,Kato,shiga_simple_001.png,shiga,simple,saga,0
2025-12-09 05:03:28,Kato,nara_simple_008.png,nara,simple,miyazaki,0
2025-12-09 05:03:30,Kato,saitama_simple_004.png,saitama,simple,saitama,1
2025-12-09 05:03:39,Kato,miyazaki_complex_002.png,miyazaki,complex,saga,0
2025-12-09 05:03:44,Kato,shiga_complex_009.png,shiga,complex,miyazaki,0
2025-12-09 05:03:51,Kato,saitama_simple_001.png,saitama,simple,saga,0
2025-12-09 05:04:04,Kato,osaka_simple_009.png,osaka,simple,osaka,1
2025-12-09 05:04:07,Kato,saga_complex_001.png,saga,complex,saga,1
2025-12-09 05:04:16,Kato,shiga_complex_008.png,shiga,complex,miyazaki,0
2025-12-09 05:04:25,Kato,nara_complex_002.png,nara,complex,shiga,0
2025-12-09 05:04:29,Kato,saitama_simple_008.png,saitama,simple,saitama,1
2025-12-09 05:04:30,Kato,saitama_complex_003.png,saitama,complex,saitama,1
2025-12-09 05:04:34,Kato,miyazaki_complex_006.png,miyazaki,complex,saga,0
2025-12-09 05:04:40,Kato,nara_complex_009.png,nara,complex,nara,1
2025-12-09 05:04:43,Kato,saga_simple_010.png,saga,simple,saga,1
2025-12-09 05:04:45,Kato,osaka_complex_008.png,osaka,complex,osaka,1
2025-12-09 05:04:47,Kato,osaka_complex_006.png,osaka,complex,osaka,1
2025-12-09 05:04:49,Kato,osaka_complex_002.png,osaka,complex,osaka,1
2025-12-09 05:04:50,Kato,saitama_simple_006.png,saitama,simple,saitama,1
2025-12-09 05:04:55,Kato,saga_complex_002.png,saga,complex,miyazaki,0
2025-12-09 05:04:57,Kato,saitama_complex_009.png,saitama,complex,saitama,1
2025-12-09 05:04:58,Kato,saitama_simple_005.png,saitama,simple,saitama,1
2025-12-09 05:05:05,Kato,nara_complex_006.png,nara,complex,miyazaki,0
2025-12-09 05:05:12,Kato,shiga_complex_001.png,shiga,complex,miyazaki,0
2025-12-09 05:05:27,Kato,nara_complex_007.png,nara,complex,nara,1
2025-12-09 05:05:36,Kato,shiga_complex_006.png,shiga,complex,miyazaki,0
2025-12-09 05:05:47,Kato,miyazaki_complex_009.png,miyazaki,complex,miyazaki,1
2025-12-09 05:05:53,Kato,shiga_simple_003.png,shiga,simple,shiga,1
2025-12-09 05:05:58,Kato,osaka_simple_005.png,osaka,simple,osaka,1
2025-12-09 05:06:03,Kato,saitama_complex_008.png,saitama,complex,saitama,1
2025-12-09 05:06:11,Kato,shiga_simple_010.png,shiga,simple,osaka,0
2025-12-09 05:06:22,Kato,nara_simple_002.png,nara,simple,nara,1
2025-12-09 05:06:30,Kato,miyazaki_simple_001.png,miyazaki,simple,saga,0
2025-12-09 05:06:39,Kato,miyazaki_simple_004.png,miyazaki,simple,saga,0
2025-12-09 05:06:41,Kato,saitama_complex_005.png,saitama,complex,saitama,1
2025-12-09 05:06:44,Kato,nara_simple_003.png,nara,simple,osaka,0
2025-12-09 05:06:45,Kato,osaka_complex_009.png,osaka,complex,osaka,1
2025-12-09 05:06:57,Kato,miyazaki_complex_004.png,miyazaki,complex,shiga,0
2025-12-09 05:07:05,Kato,osaka_complex_004.png,osaka,complex,nara,0
2025-12-09 05:07:15,Kato,saga_simple_001.png,saga,simple,saga,1
2025-12-09 05:07:19,Kato,miyazaki_simple_006.png,miyazaki,simple,saitama,0
2025-12-09 05:07:21,Kato,shiga_simple_006.png,shiga,simple,saitama,0
2025-12-09 05:07:23,Kato,saga_complex_006.png,saga,complex,saga,1
2025-12-09 05:07:25,Kato,shiga_simple_007.png,shiga,simple,saitama,0
2025-12-09 05:07:46,Kato,nara_complex_004.png,nara,complex,nara,1
2025-12-09 05:07:55,Kato,miyazaki_simple_009.png,miyazaki,simple,saga,0
2025-12-09 05:07:58,Kato,saitama_simple_002.png,saitama,simple,saitama,1
2025-12-09 05:08:04,Kato,osaka_simple_008.png,osaka,simple,saitama,0
2025-12-09 05:08:09,Kato,osaka_complex_010.png,osaka,complex,shiga,0
2025-12-09 05:08:11,Kato,saga_complex_004.png,saga,complex,saga,1
2025-12-09 05:08:42,Kato,nara_simple_001.png,nara,simple,miyazaki,0
2025-12-09 05:08:44,Kato,saitama_complex_002.png,saitama,complex,saitama,1
2025-12-09 05:09:18,Kato,saga_simple_003.png,saga,simple,saitama,0
2025-12-09 05:09:58,Kato,osaka_simple_004.png,osaka,simple,osaka,1
2025-12-09 05:10:21,Kato,nara_simple_004.png,nara,simple,shiga,0
2025-12-09 05:10:24,Kato,saga_complex_005.png,saga,complex,saga,1
2025-12-09 05:10:55,Kato,saga_complex_007.png,saga,complex,saga,1
2025-12-09 05:11:09,Kato,saga_simple_004.png,saga,simple,saga,1
2025-12-09 05:11:37,Kato,miyazaki_complex_008.png,miyazaki,complex,shiga,0
2025-12-09 05:11:52,Kato,miyazaki_simple_002.png,miyazaki,simple,nara,0
2025-12-09 05:11:54,Kato,osaka_complex_003.png,osaka,complex,osaka,1
2025-12-09 05:12:13,Kato,miyazaki_complex_007.png,miyazaki,complex,nara,0
2025-12-09 05:12:25,Kato,shiga_simple_002.png,shiga,simple,nara,0
2025-12-09 05:12:27,Kato,osaka_complex_001.png,osaka,complex,osaka,1
2025-12-09 05:12:29,Kato,saitama_simple_003.png,saitama,simple,saitama,1
2025-12-09 05:12:36,Kato,osaka_simple_001.png,osaka,simple,nara,0
2025-12-09 05:12:40,Kato,miyazaki_complex_001.png,miyazaki,complex,miyazaki,1
2025-12-09 05:12:46,Kato,miyazaki_simple_007.png,miyazaki,simple,saga,0
2025-12-09 05:12:51,Kato,nara_simple_010.png,nara,simple,nara,1
2025-12-09 05:12:54,Kato,miyazaki_simple_003.png,miyazaki,simple,miyazaki,1
2025-12-09 05:13:14,Kato,nara_complex_003.png,nara,complex,shiga,0
2025-12-09 05:13:16,Kato,shiga_complex_004.png,shiga,complex,shiga,1
2025-12-09 05:13:28,Kato,shiga_complex_007.png,shiga,complex,osaka,0
